iter	Logloss
0	0.6814827148
1	0.670983098
2	0.6603270883
3	0.6496235444
4	0.6392443702
5	0.6297794736
6	0.6182803471
7	0.6083909973
8	0.5983964225
9	0.5886177002
10	0.5789868605
11	0.5702273421
12	0.5623262213
13	0.553729969
14	0.5452782862
15	0.53637228
16	0.5303167213
17	0.5219212655
18	0.5139035716
19	0.5071614731
20	0.5012287946
21	0.4935256475
22	0.4854743829
23	0.478193759
24	0.4708329057
25	0.46475794
26	0.4588960186
27	0.452805285
28	0.4469915969
29	0.440845482
30	0.4339124726
31	0.4286153126
32	0.4236525985
33	0.4184918847
34	0.4121315231
35	0.4051838898
36	0.3995800794
37	0.3939925449
38	0.3888499671
39	0.3836640395
40	0.3787714927
41	0.3742153313
42	0.3690135965
43	0.3649564655
44	0.3596052185
45	0.353775414
46	0.3493785965
47	0.3445757573
48	0.3402105909
49	0.3357140212
50	0.3316654682
51	0.3275514122
52	0.3236427306
53	0.3201378119
54	0.3161790708
55	0.3122893704
56	0.3087281956
57	0.3049583125
58	0.3011212499
59	0.297358951
60	0.2942483303
61	0.2903787172
62	0.2871226995
63	0.2833675333
64	0.2800071047
65	0.2770419483
66	0.273164889
67	0.2704967679
68	0.2675805125
69	0.2651033498
70	0.2625858573
71	0.2596373167
72	0.2563099208
73	0.2532016512
74	0.2499990481
75	0.2473731461
76	0.2445515159
77	0.2417491724
78	0.2385075332
79	0.2361732898
80	0.2335291042
81	0.2311018888
82	0.2284909247
83	0.2264835941
84	0.2244090373
85	0.2219000363
86	0.2195319891
87	0.2174755708
88	0.2154916842
89	0.2135330431
90	0.2111522171
91	0.2089777934
92	0.2066114725
93	0.2042526296
94	0.2021144454
95	0.1999911008
96	0.1984292259
97	0.196210707
98	0.1940048191
99	0.1923389506
100	0.1901799946
101	0.1881816223
102	0.1866679487
103	0.1845784167
104	0.1828057417
105	0.1811504779
106	0.1796661313
107	0.1776921312
108	0.1763370261
109	0.1749906986
110	0.1735631436
111	0.1719374901
112	0.1703628211
113	0.1688489164
114	0.1673497237
115	0.1657812099
116	0.1639871094
117	0.1627445166
118	0.1613020764
119	0.1600129595
120	0.1588272786
121	0.1573279807
122	0.1561811383
123	0.1549923109
124	0.1537484788
125	0.1523852019
126	0.1511382577
127	0.1498987105
128	0.1488868772
129	0.1475028365
130	0.1463213561
131	0.1453956055
132	0.1442232224
133	0.1429014103
134	0.1419709308
135	0.1408747593
136	0.1397446498
137	0.1385433907
138	0.1373507421
139	0.1360443329
140	0.1348620119
141	0.1340943302
142	0.1329440099
143	0.1316697368
144	0.1309820159
145	0.1297822445
146	0.1287906325
147	0.1279339729
148	0.1272123901
149	0.1266081104
150	0.125438423
151	0.1245276526
152	0.1236812918
153	0.1228436432
154	0.1218319775
155	0.1209570255
156	0.120166268
157	0.1192262263
158	0.1182162957
159	0.1175190088
160	0.1166358217
161	0.1160205528
162	0.1152577794
163	0.1144459001
164	0.113463299
165	0.1126551006
166	0.1120537053
167	0.1111402489
168	0.1103941242
169	0.1096897511
170	0.1091662152
171	0.1084005649
172	0.1077658429
173	0.106948979
174	0.1063611969
175	0.1056902337
176	0.1051107703
177	0.1041759328
178	0.1034800756
179	0.1028010231
180	0.1021269842
181	0.1015071936
182	0.1008614043
183	0.1000641804
184	0.09921968298
185	0.09858727665
186	0.09807846981
187	0.09744798034
188	0.09679843611
189	0.09622573076
190	0.09596485297
191	0.09544179894
192	0.09487188231
193	0.09419919341
194	0.09375281065
195	0.09300966422
196	0.0924008652
197	0.09179434088
198	0.09126402225
199	0.09054688036
200	0.09018867456
201	0.08965070749
202	0.08907598978
203	0.08853236738
204	0.08802888678
205	0.08742956478
206	0.08689313431
207	0.08648967638
208	0.08599432267
209	0.08545568485
210	0.0849882918
211	0.08451394087
212	0.08406590373
213	0.08331439438
214	0.08293587021
215	0.08263022993
216	0.08220079733
217	0.08174280418
218	0.08139328682
219	0.08099251801
220	0.08065034242
221	0.0802644373
222	0.07966808875
223	0.07921857399
224	0.07886084634
225	0.07835790929
226	0.07796323997
227	0.07738181677
228	0.07705595521
229	0.07653620746
230	0.07618016466
231	0.07588294443
232	0.07554814599
233	0.07503393977
234	0.07459283381
235	0.07420930014
236	0.07385752756
237	0.07343941749
238	0.07314619783
239	0.07268761218
240	0.0723786853
241	0.07204414198
242	0.07168774498
243	0.07142300337
244	0.07096397693
245	0.07059118838
246	0.070125941
247	0.06966665196
248	0.06939939739
249	0.0691161622
250	0.06890800918
251	0.06860504436
252	0.06822841662
253	0.06792720908
254	0.06756286573
255	0.06719525238
256	0.06697430359
257	0.0667123192
258	0.06645307881
259	0.06614979243
260	0.065821638
261	0.06556353727
262	0.06519255659
263	0.06475936089
